HGNC ID	Approved symbol	Status	Previous symbols	Alias symbols
HGNC:54068	LINC02613	Approved		
HGNC:54072	LINC02614	Approved		
HGNC:53402	LINC02615	Approved		
HGNC:54078	LINC02616	Approved		
HGNC:54089	LINC02617	Approved		ENST00000539009
HGNC:54094	LINC02619	Approved		
HGNC:54097	LINC02620	Approved		BCRT1
HGNC:54098	LINC02621	Approved		
HGNC:54099	LINC02622	Approved		
HGNC:54101	LINC02623	Approved		
HGNC:54103	LINC02624	Approved		
HGNC:54104	LINC02625	Approved		
HGNC:54105	LINC02626	Approved		
HGNC:54106	LINC02627	Approved		
HGNC:54107	LINC02628	Approved		
HGNC:54108	LINC02629	Approved		TCONS_00017811
HGNC:54110	LINC02630	Approved		
HGNC:54112	LINC02631	Approved		AC092620.3
HGNC:54114	LINC02632	Approved		
HGNC:54116	LINC02633	Approved		TCONS_00018174, XLOC_008466
HGNC:54117	LINC02634	Symbol Withdrawn		
HGNC:54118	LINC02635	Approved		
HGNC:54119	LINC02636	Approved		
HGNC:54120	LINC02637	Approved		
HGNC:54122	LINC02639	Approved		
HGNC:54123	LINC02640	Approved		
HGNC:54125	LINC02641	Approved		
HGNC:54124	LINC02642	Approved		
HGNC:54126	LINC02643	Approved		
HGNC:54127	LINC02644	Approved		
HGNC:54129	LINC02645	Approved		
HGNC:54130	LINC02646	Approved		
HGNC:54131	LINC02647	Approved		
HGNC:54132	LINC02648	Approved		
HGNC:54134	LINC02649	Approved		
HGNC:54135	LINC02650	Approved		
HGNC:54136	LINC02651	Approved		
HGNC:54137	LINC02652	Approved		
HGNC:54138	LINC02653	Approved		
HGNC:54140	LINC02654	Approved		
HGNC:54141	LINC02655	Approved		
HGNC:54142	LINC02656	Approved		
HGNC:54144	LINC02658	Approved		
HGNC:54145	LINC02659	Approved		
HGNC:54146	LINC02660	Approved		
HGNC:54147	LINC02661	Approved		
HGNC:54148	LINC02662	Approved		
HGNC:54149	LINC02663	Approved		
HGNC:54150	LINC02664	Approved		
HGNC:54151	LINC02665	Approved		
HGNC:54152	LINC02666	Approved		
HGNC:54153	LINC02667	Approved		
HGNC:54154	LINC02668	Approved		
HGNC:54155	LINC02669	Approved		
HGNC:54156	LINC02670	Approved		
HGNC:54158	LINC02671	Approved		
HGNC:54159	LINC02672	Approved		OIN1
HGNC:54167	LINC02673	Approved		
HGNC:54168	LINC02674	Approved		
HGNC:54169	LINC02675	Approved		
HGNC:54170	LINC02676	Approved		
HGNC:54171	LINC02677	Approved		
HGNC:54172	LINC02678	Approved		
HGNC:54173	LINC02679	Approved		
HGNC:54174	LINC02680	Approved		
HGNC:54175	LINC02681	Approved		
HGNC:54177	LINC02682	Approved		TCONS_00019584, lnc-SOX6-1
HGNC:54179	LINC02683	Approved		
HGNC:54180	LINC02684	Approved		
HGNC:27350	LINC02685	Approved		
HGNC:54186	LINC02686	Approved		
HGNC:54187	LINC02687	Approved	LINC02696	
HGNC:54184	LINC02688	Approved		
HGNC:54192	LINC02689	Approved		
HGNC:54194	LINC02690	Approved		
HGNC:20358	LINC02691	Approved	C14orf144	
HGNC:18147	LINC02692	Approved	C9orf141, PRR31	
HGNC:27904	LINC02693	Approved	C17orf51	FLJ12977, FLJ31874, FLJ33618
HGNC:33796	LINC02694	Approved	C15orf53	FLJ35695
HGNC:54209	LINC02695	Approved		
HGNC:54210	LINC02696	Symbol Withdrawn		
HGNC:54211	LINC02697	Approved		
HGNC:54212	LINC02698	Approved		
HGNC:54213	LINC02699	Approved		
HGNC:54214	LINC02700	Approved		
HGNC:54216	LINC02701	Approved		
HGNC:54217	LINC02702	Approved		LASER
HGNC:54218	LINC02703	Approved		
HGNC:54220	LINC02704	Approved		
HGNC:54222	LINC02705	Approved		
HGNC:54223	LINC02706	Approved		
HGNC:54224	LINC02707	Approved		
HGNC:54225	LINC02708	Approved		
HGNC:54226	LINC02709	Approved		
HGNC:54227	LINC02710	Approved		
HGNC:54228	LINC02711	Approved		
HGNC:54229	LINC02712	Approved		
HGNC:54230	LINC02713	Approved		
HGNC:54231	LINC02714	Approved		
HGNC:54232	LINC02715	Approved		
HGNC:25454	LINC02716	Approved		
HGNC:54234	LINC02717	Approved		
HGNC:54235	LINC02718	Approved		
HGNC:54236	LINC02719	Approved		
HGNC:54237	LINC02720	Approved		
HGNC:54238	LINC02721	Approved		
HGNC:54239	LINC02722	Approved		
HGNC:54240	LINC02723	Approved		
HGNC:54241	LINC02724	Approved		
HGNC:54242	LINC02725	Approved		
HGNC:54243	LINC02726	Approved		
HGNC:54244	LINC02727	Approved		
HGNC:54245	LINC02728	Approved		
HGNC:54246	LINC02729	Approved		
HGNC:54247	LINC02730	Approved		
HGNC:54248	LINC02731	Approved		
HGNC:54249	LINC02732	Approved		
HGNC:54250	LINC02733	Approved		
HGNC:54251	LINC02734	Approved		
HGNC:54252	LINC02735	Approved		
HGNC:54253	LINC02736	Approved		
HGNC:54254	LINC02737	Approved		
HGNC:54256	LINC02739	Approved		
HGNC:54257	LINC02740	Approved		
HGNC:54258	LINC02741	Approved		
HGNC:54259	LINC02742	Approved		
HGNC:54261	LINC02743	Approved		
HGNC:54262	LINC02744	Approved		
HGNC:54263	LINC02745	Approved		
HGNC:54264	LINC02746	Approved		
HGNC:54266	LINC02747	Approved		AP000439.3, CUPID2, AP000439.2
HGNC:54267	LINC02748	Approved		
HGNC:54268	LINC02749	Approved		
HGNC:54269	LINC02750	Approved		
HGNC:54271	LINC02751	Approved		
HGNC:54272	LINC02752	Approved		
HGNC:54273	LINC02753	Approved		AP003555.1, onclncRNA-626
HGNC:54274	LINC02754	Approved		
HGNC:54275	LINC02755	Approved		
HGNC:54276	LINC02756	Approved		
HGNC:54277	LINC02757	Approved		
HGNC:54278	LINC02758	Approved		
HGNC:54279	LINC02759	Approved		
HGNC:54280	LINC02760	Approved		
HGNC:54281	LINC02761	Approved		
HGNC:27443	LINC02762	Approved		lnc-PTS-1
HGNC:54282	LINC02763	Approved		RP11-65M17.3
HGNC:54283	LINC02764	Approved		
HGNC:54285	LINC02765	Approved		
HGNC:54286	LINC02766	Approved		
HGNC:54287	LINC02767	Approved		
HGNC:54288	LINC02768	Approved	LINC03081	
HGNC:54289	LINC02769	Approved		
HGNC:54290	LINC02770	Approved		
HGNC:54291	LINC02771	Approved		
HGNC:54292	LINC02772	Approved		
HGNC:54293	LINC02773	Approved		
HGNC:27923	LINC02774	Approved		
HGNC:54294	LINC02775	Approved		
HGNC:54297	LINC02777	Approved		
HGNC:54298	LINC02778	Approved		
HGNC:54299	LINC02779	Approved		
HGNC:54300	LINC02780	Approved		
HGNC:54301	LINC02781	Approved		
HGNC:54302	LINC02782	Approved		
HGNC:54303	LINC02783	Approved		
HGNC:54304	LINC02784	Approved		
HGNC:54305	LINC02785	Symbol Withdrawn		
HGNC:54307	LINC02786	Approved		
HGNC:54308	LINC02787	Approved		
HGNC:54309	LINC02788	Approved		
HGNC:54310	LINC02789	Approved		
HGNC:54313	LINC02790	Approved		
HGNC:54315	LINC02791	Approved		
HGNC:54316	LINC02792	Approved		
HGNC:54317	LINC02793	Approved		
HGNC:54318	LINC02794	Approved		
HGNC:54319	LINC02795	Approved		
HGNC:27918	LINC02796	Approved	LINC02797	
HGNC:54320	LINC02797	Symbol Withdrawn		
HGNC:54323	LINC02798	Approved		
HGNC:54324	LINC02799	Approved		
HGNC:27642	LINC02800	Approved		
HGNC:54325	LINC02801	Approved		
HGNC:54326	LINC02802	Approved		
HGNC:54328	LINC02803	Approved		
HGNC:54338	LINC02804	Symbol Withdrawn		
HGNC:54339	LINC02805	Approved		
HGNC:27628	LINC02806	Approved		
HGNC:54340	LINC02808	Approved		
HGNC:54341	LINC02809	Approved		
HGNC:54342	LINC02810	Approved		
HGNC:54343	LINC02811	Approved		
HGNC:54344	LINC02812	Approved		
HGNC:54345	LINC02813	Approved		
HGNC:54346	LINC02814	Approved	LINC02815	
HGNC:54347	LINC02815	Symbol Withdrawn		
HGNC:54348	LINC02816	Approved		
HGNC:32042	LINC02817	Approved	C1orf140	FLJ46636
HGNC:54349	LINC02818	Approved		
HGNC:54350	LINC02819	Approved		
HGNC:54351	LINC02820	Approved		
HGNC:54352	LINC02821	Approved		
HGNC:54353	LINC02822	Approved		
HGNC:54354	LINC02823	Approved		
HGNC:54356	LINC02824	Approved		
HGNC:27477	LINC02825	Approved		
HGNC:54357	LINC02826	Approved		
HGNC:54358	LINC02827	Approved		
HGNC:54359	LINC02828	Approved		
HGNC:54362	LINC02829	Approved		
HGNC:54363	LINC02830	Approved		
HGNC:54365	LINC02831	Approved		
HGNC:54366	LINC02832	Approved		
HGNC:54367	LINC02833	Approved		
HGNC:54368	LINC02834	Approved		
HGNC:54369	LINC02835	Approved		lncMER52A
HGNC:54370	LINC02836	Approved		
HGNC:54371	LINC02837	Approved		
HGNC:54372	LINC02838	Approved		
HGNC:54373	LINC02839	Approved		
HGNC:54374	LINC02840	Approved		
HGNC:54376	LINC02841	Approved		
HGNC:54378	LINC02842	Approved	LINC02155	RP11-705O24.1
HGNC:27847	LINC02843	Approved		
HGNC:54379	LINC02844	Approved		
HGNC:54380	LINC02845	Approved		
HGNC:54381	LINC02846	Approved		
HGNC:54383	LINC02847	Approved		
HGNC:54384	LINC02848	Approved		
HGNC:54385	LINC02849	Approved		
HGNC:54386	LINC02850	Approved		
HGNC:54387	LINC02851	Approved		
HGNC:54388	LINC02852	Approved		
HGNC:54390	LINC02853	Approved		
HGNC:54391	LINC02854	Approved		
HGNC:54392	LINC02855	Approved		
HGNC:54393	LINC02856	Approved		
HGNC:54394	LINC02857	Approved		
HGNC:54395	LINC02858	Approved		
HGNC:54399	LINC02859	Approved		LncRNA-LOC101928316
HGNC:22364	LINC02860	Approved	C7orf71	
HGNC:54419	LINC02862	Approved		AC073284.4
HGNC:41290	LINC02863	Approved		
HGNC:54480	LINC02864	Approved		RP11-169F17.1
HGNC:54516	LINC02865	Approved		
HGNC:54518	LINC02866	Approved		RP11-359E19.2
HGNC:32040	LINC02868	Approved	C1orf137	
HGNC:32045	LINC02869	Approved	C1orf143	
HGNC:27275	LINC02870	Approved	C10orf91	bA432J24.4
HGNC:16180	LINC02871	Approved	C20orf187	dJ727I10.1
HGNC:33817	LINC02872	Approved	C9orf170	FLJ45537
HGNC:26805	LINC02873	Approved	C11orf44	FLJ39058
HGNC:27473	LINC02874	Approved	C12orf80	
HGNC:32699	LINC02875	Approved	C17orf82	
HGNC:42963	LINC02876	Symbol Withdrawn	C17orf112	
HGNC:37259	LINC02877	Approved	C3orf79	
HGNC:54524	LINC02878	Approved		BREA2
HGNC:54551	LINC02879	Approved		USFM
HGNC:54660	LINC02880	Approved		FLJ34503
HGNC:51236	LINC02881	Approved	C10orf142	
HGNC:54802	LINC02882	Approved		RP11-81H3.2
HGNC:54806	LINC02883	Approved		KMU15
HGNC:54808	LINC02884	Approved		
HGNC:41188	LINC02885	Approved	ISX-AS1	
HGNC:54867	LINC02886	Approved		RP11-697M17.1
HGNC:55047	LINC02887	Approved		
HGNC:53765	LINC02888	Approved		KCCAT333
HGNC:55071	LINC02889	Approved		
HGNC:55220	LINC02890	Approved		
HGNC:55221	LINC02891	Approved		lnc-RTN4R-1
HGNC:55359	LINC02893	Approved		AL513318.2
HGNC:55364	LINC02894	Approved		
HGNC:55422	LINC02895	Approved		
HGNC:55427	LINC02896	Approved		
HGNC:33759	LINC02897	Approved	C1orf229	FLJ45717
HGNC:42966	LINC02898	Approved	C2orf91	
HGNC:26630	LINC02899	Approved	C5orf17	FLJ34836
HGNC:27964	LINC02900	Approved	C5orf66-AS2	
HGNC:21179	LINC02901	Approved	C6orf99	yR211F11.1
HGNC:34432	LINC02902	Approved	C7orf65	FLJ44108
HGNC:33712	LINC02903	Approved	C7orf66	
HGNC:32200	LINC02905	Approved	C8orf49	FLJ30972, G4DM
HGNC:42974	LINC02906	Approved	C8orf87	
HGNC:28581	LINC02907	Approved	C9orf62	MGC35463
HGNC:31426	LINC02908	Approved	C9orf139	FLJ36268, FLJ42909
HGNC:27282	LINC02909	Approved	C12orf77	
HGNC:26601	LINC02910	Symbol Withdrawn	C20orf197	FLJ33860
HGNC:44658	LINC02911	Approved	C16orf97	
HGNC:32295	LINC02912	Approved	TMEM75	FLJ36105
HGNC:31370	LINC02913	Approved	C9orf106	bA65J3.5
HGNC:26375	LINC02914	Approved	C14orf177	FLJ25773
HGNC:33797	LINC02915	Approved	C15orf54	FLJ39531
HGNC:55574	LINC02916	Approved		TCONS_00018175
HGNC:55643	LINC02917	Approved		
HGNC:55649	LINC02918	Approved		AL357079.1
HGNC:55653	LINC02919	Approved		
HGNC:55660	LINC02920	Approved		
HGNC:55664	LINC02921	Symbol Withdrawn		
HGNC:55667	LINC02922	Approved		
HGNC:55672	LINC02923	Approved		
HGNC:55719	LINC02924	Approved		
HGNC:55756	LINC02925	Approved		RP3-439F8.1
HGNC:55776	LINC02926	Approved		
HGNC:55778	LINC02927	Approved		
HGNC:55799	LINC02928	Approved		
HGNC:55812	LINC02929	Approved		
HGNC:55821	LINC02930	Approved		
HGNC:55853	LINC02931	Approved		
HGNC:55875	LINC02932	Approved		RP11-115N4.1
HGNC:55908	LINC02933	Approved		AC012213.3
HGNC:55913	LINC02934	Approved		
HGNC:55939	LINC02935	Approved		AL158212.1
HGNC:55940	LINC02936	Approved		AC017074.1
HGNC:55942	LINC02937	Approved		
HGNC:55952	LINC02938	Approved		
HGNC:55954	LINC02939	Approved		
HGNC:55955	LINC02940	Approved		CCMAlnc
HGNC:55956	LINC02941	Approved		
HGNC:55957	LINC02942	Approved		
HGNC:55958	LINC02943	Approved		
HGNC:55959	LINC02944	Approved		
HGNC:55960	LINC02945	Approved		AC004704.1
HGNC:27680	LINC02946	Approved		RMEL1
HGNC:55962	LINC02947	Approved		
HGNC:55963	LINC02948	Approved		
HGNC:55964	LINC02949	Approved		
HGNC:55965	LINC02950	Approved		
HGNC:55967	LINC02951	Approved		
HGNC:55968	LINC02952	Approved		
HGNC:55970	LINC02953	Approved		
HGNC:55972	LINC02954	Approved		
HGNC:55973	LINC02955	Approved		
HGNC:55976	LINC02956	Approved		
HGNC:55977	LINC02957	Approved		
HGNC:55981	LINC02958	Approved		
HGNC:55982	LINC02959	Approved		
HGNC:55985	LINC02960	Approved		
HGNC:55986	LINC02961	Approved		PP2672
HGNC:53945	LINC02963	Approved		lncRNA-p3134
HGNC:53487	LINC02964	Approved		
HGNC:56003	LINC02965	Approved		CTC-523E23.5, lnc-ZNF30-3
HGNC:56006	LINC02966	Approved		AC016745.3
HGNC:56007	LINC02967	Approved		AL035661.1
HGNC:56008	LINC02968	Approved		AL683807.1
HGNC:56010	LINC02970	Approved		
HGNC:56012	LINC02971	Approved		AL391832.1
HGNC:56013	LINC02972	Approved		AC092490.1
HGNC:56015	LINC02973	Approved		AC010904.2
HGNC:56017	LINC02974	Approved		AP005671.1
HGNC:56025	LINC02975	Approved		AL161785.1
HGNC:56026	LINC02976	Approved		RP3-475N16.1
HGNC:56036	LINC02977	Approved		RP11-4O1.2
HGNC:56041	LINC02978	Approved		
HGNC:56043	LINC02979	Approved		RP11-703I16.1
HGNC:56046	LINC02980	Approved		
HGNC:56055	LINC02981	Approved		
HGNC:56056	LINC02982	Approved		
HGNC:56060	LINC02983	Approved		
HGNC:56063	LINC02984	Approved		RP11-400K9.4
HGNC:56073	LINC02985	Approved		AC156455.1
HGNC:56083	LINC02986	Approved		
HGNC:56093	LINC02987	Approved		
HGNC:56098	LINC02988	Approved		
HGNC:56100	LINC02989	Approved		lnc-MICAL2-1
HGNC:56101	LINC02990	Symbol Withdrawn		AC105118.1, RP11-909N17.2
HGNC:33810	LINC02991	Approved		
HGNC:49287	LINC02992	Approved		
HGNC:56105	LINC02993	Approved		
HGNC:56109	LINC02994	Approved		
HGNC:27744	LINC02995	Approved		
HGNC:56112	LINC02996	Approved		TCONS_00010315
HGNC:56113	LINC02997	Approved		
HGNC:56114	LINC02998	Approved		TCONS_00010334
HGNC:56115	LINC02999	Approved		
HGNC:56116	LINC03000	Approved		
HGNC:56118	LINC03001	Approved		TCONS_00011222
HGNC:56123	LINC03002	Approved		
HGNC:56126	LINC03003	Approved		
HGNC:56128	LINC03004	Approved		
HGNC:56130	LINC03005	Approved		
HGNC:56131	LINC03006	Approved		
HGNC:56132	LINC03007	Approved		AC005165.1, AC003090.1
HGNC:56133	LINC03008	Approved		
HGNC:56134	LINC03009	Approved		
HGNC:56135	LINC03010	Approved		
HGNC:56136	LINC03011	Approved		
HGNC:56139	LINC03012	Approved		
HGNC:56140	LINC03013	Approved		
HGNC:56142	LINC03014	Approved		
HGNC:56143	LINC03015	Approved		
HGNC:56145	LINC03016	Approved		
HGNC:56146	LINC03017	Approved		
HGNC:27837	LINC03018	Approved		
HGNC:27982	LINC03019	Approved		RP11-252C15.1
HGNC:56148	LINC03020	Approved		
HGNC:56149	LINC03021	Approved		
HGNC:56151	LINC03022	Approved		LINCR-0001
HGNC:56154	LINC03023	Approved		
HGNC:56155	LINC03024	Approved		
HGNC:56158	LINC03025	Approved		
HGNC:56164	LINC03026	Approved		
HGNC:48681	LINC03027	Approved		
HGNC:56168	LINC03028	Approved		
HGNC:56169	LINC03029	Approved		
HGNC:56171	LINC03030	Approved		
HGNC:56174	LINC03031	Approved		
HGNC:56192	LINC03032	Approved		
HGNC:44292	LINC03033	Approved		LncRNA-CAF, FLJ22447
HGNC:54360	LINC03034	Approved		
HGNC:56211	LINC03035	Approved		
HGNC:56220	LINC03036	Approved		TP53LC01
HGNC:56227	LINC03037	Approved		TP53LC17
HGNC:56234	LINC03039	Approved		lncSIK1
HGNC:28692	LINC03040	Approved	C6orf223	MGC45491
HGNC:19054	LINC03041	Approved	C9orf92	Em:AL513424.1
HGNC:33774	LINC03042	Approved	C8orf86	FLJ43582
HGNC:51256	LINC03043	Approved	C7orf77	
HGNC:56250	LINC03044	Approved		Lnc524369
HGNC:56262	LINC03046	Approved		AC010789.1
HGNC:56265	LINC03047	Approved		KB-1980E6.3
HGNC:56272	LINC03048	Approved		
HGNC:56282	LINC03049	Symbol Withdrawn		CTC-523E23.11
HGNC:56283	LINC03050	Approved		AC007389.3
HGNC:56330	LINC03051	Approved		Lnc-LSAMP-1
HGNC:56335	LINC03052	Approved		AC009237.14, lncRNA799
HGNC:56342	LINC03053	Approved		AC092198.1
HGNC:56349	LINC03054	Approved		AC022915.1
HGNC:56352	LINC03055	Approved		
HGNC:56354	LINC03056	Approved		
HGNC:56359	LINC03057	Approved		lnc-HOXB8-1:2, RP11-357H14.17
HGNC:56363	LINC03058	Approved		RP11-219E7.1, AL133371.2
HGNC:56366	LINC03059	Approved		RP11-108M12.3
HGNC:56367	LINC03060	Approved		RP11-38M8.1
HGNC:56368	LINC03061	Symbol Withdrawn		RP11-54H7.4, AL161431.1
HGNC:56369	LINC03062	Approved		
HGNC:56371	LINC03063	Symbol Withdrawn		
HGNC:56372	LINC03064	Approved		AC026462.3
HGNC:56373	LINC03065	Approved		AC010999.2
HGNC:27767	LINC03066	Approved		
HGNC:56639	LINC03067	Approved		AC026412.3
HGNC:56640	LINC03068	Approved		AL451069.3
HGNC:56641	LINC03069	Symbol Withdrawn		CTD-2008L17.2
HGNC:56642	LINC03070	Approved		AC110995.1
HGNC:56645	LINC03071	Approved		AC115837.2
HGNC:56650	LINC03072	Approved		AC090114.2
HGNC:56651	LINC03073	Approved		AC092171.5
HGNC:56654	LINC03074	Approved		
HGNC:56655	LINC03075	Approved		
HGNC:56656	LINC03076	Approved		
HGNC:56657	LINC03077	Approved		RP11-485F13.1
HGNC:56665	LINC03078	Approved		AC005392.2, CTC-490G23.2
HGNC:56669	LINC03079	Approved		AL139351.1
HGNC:56670	LINC03080	Approved		AC015660.1
HGNC:56674	LINC03081	Symbol Withdrawn		AL139161.1
HGNC:56676	LINC03082	Approved		
HGNC:56677	LINC03083	Approved		AL133465.1
HGNC:56686	LINC03084	Approved		
HGNC:56691	LINC03085	Approved		AC073534.2
HGNC:56701	LINC03086	Approved		
HGNC:56710	LINC03088	Approved		AC125603.2
HGNC:56717	LINC03089	Approved		RP11-20J15.2
HGNC:56719	LINC03090	Approved		
HGNC:56720	LINC03091	Approved		
HGNC:56721	LINC03092	Approved		
HGNC:56723	LINC03093	Approved		
HGNC:56725	LINC03094	Approved		lnc-SMC2-1
HGNC:56738	LINC03095	Approved		lnc-SNX10-87
HGNC:56743	LINC03096	Approved		
HGNC:56744	LINC03097	Approved		
HGNC:56745	LINC03098	Approved		
HGNC:56750	LINC03099	Approved		
HGNC:56763	LINC03100	Approved		
HGNC:56823	LINC03101	Approved		AC018445.6
HGNC:40277	LINC03102	Approved	HHLA3-AS1	
HGNC:48330	LINC03103	Approved		THEG5
HGNC:56834	LINC03104	Approved		
HGNC:56835	LINC03105	Approved		
HGNC:56836	LINC03106	Approved		
HGNC:56841	LINC03107	Approved		
HGNC:56844	LINC03108	Approved		AL391832.3
HGNC:56845	LINC03109	Approved		AC078788.1
HGNC:56846	LINC03110	Approved		
HGNC:56850	LINC03111	Approved		AC090771.2
HGNC:56853	LINC03112	Approved		
HGNC:56854	LINC03113	Approved		
HGNC:56855	LINC03114	Approved		
HGNC:56881	LINC03116	Approved		
HGNC:56883	LINC03117	Approved		lincRTL
HGNC:56937	LINC03121	Approved		Lnc-PAL2G4A-4
HGNC:26744	LINC03122	Approved	C5orf64, LINC03119	FLJ37543
HGNC:52969	LINC03123	Approved	C5orf64-AS1	
HGNC:25077	LINC03124	Approved	C2orf27, C2orf27A	
HGNC:57012	LINC03125	Approved		InSETG-4
HGNC:57013	LINC03126	Approved		
HGNC:57044	LINC03129	Approved		
HGNC:58087	LINC03130	Approved		AC025254.1
HGNC:58088	LINC03131	Approved		AL162413.1
HGNC:58095	LINC03133	Approved		Lnc-CYP7A1-1
HGNC:58100	LINC03135	Approved		AL033519.3, RP3-340B19.3
HGNC:58102	LINC03136	Approved		AP000842.3
HGNC:58103	LINC03137	Approved		OLBC15, AC100826.1
HGNC:58104	LINC03138	Approved		AF131217.1
HGNC:58111	LINC03139	Approved		RP11-472G21.2
HGNC:58127	LINC03140	Approved		lincRNA-JADE1
HGNC:58143	LINC03141	Approved		AC007207.2
HGNC:58153	LINC03142	Approved		
HGNC:58162	LINC03143	Approved		U73166
HGNC:58272	LINC03144	Approved		AP002754.2
HGNC:56020	LINC03145	Approved		CRART16
HGNC:58312	LINC03146	Approved		
HGNC:1279	LINC03147	Approved	C21orf39, NCRNA00157, CHODL-AS1	
HGNC:58365	LINC03148	Approved		
HGNC:58369	LINC03149	Approved		AC145207.5
HGNC:58374	LINC03150	Approved		
HGNC:58391	LINC03151	Approved		
HGNC:58412	LINC03152	Approved		
HGNC:58484	LINC03153	Approved		
HGNC:58485	LINC03154	Approved		
HGNC:58489	LINC03155	Approved		
HGNC:49838	LINC03156	Approved	MIR7515HG	
HGNC:58697	LINC03157	Approved		lncRNA-ACOD1
HGNC:58698	LINC03158	Approved		
HGNC:58713	LINC03159	Approved		
HGNC:58770	LINC03160	Approved		lncRNA-6195
HGNC:58772	LINC03161	Approved		AC021683.2
HGNC:53956	LINCADL	Approved		linc-ADAL
HGNC:49089	LINCMD1	Approved	MIR133BHG, LINC-MD1	
HGNC:21205	LINGO1	Approved	LRRN6A	FLJ14594, LERN1
HGNC:27368	LINGO1-AS1	Approved		
HGNC:51423	LINGO1-AS2	Approved		
HGNC:21207	LINGO2	Approved	LRRN6C	LERN3
HGNC:21206	LINGO3	Approved	LRRN6B	LERN2
HGNC:31814	LINGO4	Approved	LRRN6D	
HGNC:53170	LINP1	Approved	LINC00707	PARROT
HGNC:30922	LINS1	Approved	LINS, MRT27	WINS1
HGNC:6617	LIPA	Approved		LAL, CESD
HGNC:6618	LIPB	Approved		
HGNC:6619	LIPC	Approved		HL, HTGL
HGNC:52294	LIPC-AS1	Approved		
HGNC:6620	LIPD	Symbol Withdrawn		
HGNC:6621	LIPE	Approved		HSL
HGNC:48589	LIPE-AS1	Approved		
HGNC:6622	LIPF	Approved		HGL, HLAL
HGNC:6623	LIPG	Approved		EDL
HGNC:18483	LIPH	Approved		mPA-PLA1, PLA1B, mPA-PLA1alpha, LPDLR
HGNC:18821	LIPI	Approved		PRED5, LPDL, CT17, mPA-PLA1beta, PLA1C
HGNC:21773	LIPJ	Approved	LIPL1	bA425M17.2
HGNC:23444	LIPK	Approved	LIPL2	bA186O14.2
HGNC:23455	LIPM	Approved	LIPL3	bA304I5.1
HGNC:23452	LIPN	Approved	LIPL4	bA186O14.3
HGNC:16242	LIPN3L	Symbol Withdrawn		dJ620E11.2
HGNC:29569	LIPT1	Approved		MGC12290, MGC13378
HGNC:39278	LIPT1P1	Approved		
HGNC:37216	LIPT2	Approved		
HGNC:56172	LIPT2-AS1	Approved		
HGNC:56638	LIRIL2R	Approved		
HGNC:16841	LITAF	Approved		PIG7, SIMPLE, FLJ38636, TP53I7
HGNC:53927	LITAFD	Approved		
HGNC:49453	LITATS1	Approved	LINC01137, ZC3H12A-DT	LOC728431
HGNC:53130	LIVAR	Approved		lnc18q22.2
HGNC:18581	LIX1	Approved	C5orf11	Lft
HGNC:52976	LIX1-AS1	Approved		
HGNC:28715	LIX1L	Approved		MGC46719
HGNC:41210	LIX1L-AS1	Approved		
HGNC:33718	LKAAEAR1	Approved	C20orf201	
HGNC:6624	LKP	Symbol Withdrawn		
HGNC:6625	LLCDL1	Symbol Withdrawn		
HGNC:6626	LLCDL2	Symbol Withdrawn		
HGNC:6627	LLCDL3	Symbol Withdrawn		
HGNC:21750	LLCFC1	Approved	C7orf34	CTM-1, SOF1
HGNC:6628	LLGL1	Approved	DLG4, LLGL, HUGL, HUGL-1	Lgl1, Mgl1
HGNC:6629	LLGL2	Approved		HGL, Hugl-2
HGNC:6630	LLP	Entry Withdrawn		
HGNC:28229	LLPH	Approved	C12orf31	MGC14817, hLLP
HGNC:50493	LLPH-DT	Approved	LLPH-AS1	
HGNC:50491	LLPHP1	Approved		
HGNC:50492	LLPHP2	Approved		
HGNC:54775	LLPHP3	Approved		
HGNC:6631	LMAN1	Approved	F5F8D	MR60, ERGIC-53, ERGIC53, gp58, MCFD1, FMFD1
HGNC:6632	LMAN1L	Approved		ERGL, ERGIC-53L
HGNC:16986	LMAN2	Approved	C5orf8	GP36B, VIP36
HGNC:19263	LMAN2L	Approved		DKFZp564L2423, VIPL
HGNC:13243	LMBR1	Approved	C7orf2	ACHP, FLJ11665, ZRS
HGNC:18268	LMBR1L	Approved		FLJ10494, KIAA1174
HGNC:23038	LMBRD1	Approved	C6orf209	FLJ11240, bA810I22.1, cblF
HGNC:25287	LMBRD2	Approved		DKFZp434H2226
HGNC:6633	LMCD1	Approved		
HGNC:44477	LMCD1-AS1	Approved		
HGNC:14154	LMF1	Approved	C16orf26, TMEM112	FLJ12681, JFP11, FLJ22302, TMEM112A
HGNC:50469	LMF1-AS1	Approved		
HGNC:25096	LMF2	Approved	TMEM153, TMEM112B	
HGNC:15991	LMLN	Approved		Gp63, Msp, LMNL1
